Date,Open,High,Low,Close,Adj Close,Volume
2004-03-24,53.005001,53.294998,52.625000,53.000000,36.572605,243400
2004-03-25,53.275002,53.845001,53.150002,53.750000,37.090126,178000
2004-03-26,53.750000,54.125000,53.700001,53.880001,37.179825,1082200
2004-03-29,54.009998,54.400002,53.950001,54.240002,37.550209,1192000
2004-03-30,54.355000,54.650002,54.250000,54.540001,37.757881,227800
2004-03-31,54.625000,54.799999,54.305000,54.639999,37.827129,206600
2004-04-01,54.650002,55.095001,54.650002,54.919998,38.020973,202400
2004-04-02,55.375000,55.584999,55.209999,55.419998,38.367130,367000
2004-04-05,55.480000,55.830002,55.400002,55.785000,38.619808,735200
2004-04-06,55.785000,55.785000,55.424999,55.634998,38.515965,228800
2004-04-07,55.509998,55.634998,55.200001,55.404999,38.356743,157400
2004-04-08,55.575001,55.799999,55.009998,55.325001,38.301353,198000
2004-04-12,55.525002,55.645000,55.404999,55.500000,38.422516,789000
2004-04-13,55.700001,55.700001,54.599998,54.755001,37.906757,731600
2004-04-14,54.325001,54.865002,54.244999,54.575001,37.782127,794400
2004-04-15,54.845001,54.869999,54.195000,54.599998,37.799442,230800
2004-04-16,54.660000,54.990002,54.435001,54.860001,37.979446,183200
2004-04-19,54.779999,54.970001,54.580002,54.924999,38.024429,133000
2004-04-20,55.005001,55.169998,54.049999,54.049999,37.418667,168200
2004-04-21,54.209999,54.470001,54.005001,54.400002,37.660973,181400
2004-04-22,54.325001,55.345001,54.320000,55.264999,38.259811,359800
2004-04-23,55.365002,55.365002,54.889999,55.259998,38.256351,191800
2004-04-26,55.325001,55.500000,54.904999,55.025002,38.093666,245000
2004-04-27,55.000000,55.500000,55.000000,55.150002,38.180199,164400
2004-04-28,54.985001,54.985001,54.305000,54.375000,37.643677,184000
2004-04-29,54.250000,54.615002,53.535000,53.860001,37.287136,218400
2004-04-30,53.775002,54.095001,53.200001,53.424999,36.985973,322800
2004-05-03,53.825001,54.044998,53.200001,53.994999,37.380592,644200
2004-05-04,54.075001,54.439999,53.750000,54.049999,37.418667,111800
2004-05-05,54.145000,54.355000,53.950001,54.275002,37.574444,131000
2004-05-06,53.939999,53.955002,53.349998,53.740002,37.204063,176200
2004-05-07,53.625000,53.895000,52.900002,52.990002,36.684826,271600
2004-05-10,52.375000,52.625000,51.900002,52.255001,36.176010,1250200
2004-05-11,52.500000,52.799999,52.400002,52.709999,36.490982,348600
2004-05-12,52.650002,52.900002,51.825001,52.900002,36.622520,310200
2004-05-13,52.599998,53.099998,52.599998,52.750000,36.518692,744200
2004-05-14,52.799999,53.049999,52.349998,52.730000,36.504845,193400
2004-05-17,52.099998,52.395000,51.900002,52.130001,36.089470,1502200
2004-05-18,52.275002,52.630001,52.275002,52.544998,36.376762,402800
2004-05-19,53.000000,53.299999,52.384998,52.474998,36.328308,462400
2004-05-20,52.400002,52.619999,52.235001,52.494999,36.342148,145000
2004-05-21,52.750000,52.935001,52.505001,52.695000,36.480602,174000
2004-05-24,53.049999,53.125000,52.685001,52.895000,36.619083,435200
2004-05-25,52.750000,53.790001,52.674999,53.790001,37.238678,959600
2004-05-26,53.724998,53.965000,53.605000,53.900002,37.314842,223800
2004-05-27,54.224998,54.320000,53.834999,54.150002,37.487911,441200
2004-05-28,54.224998,54.244999,54.029999,54.200001,37.522530,179400
2004-06-01,54.150002,54.294998,53.875000,54.250000,37.557148,193400
2004-06-02,54.365002,54.560001,54.130001,54.400002,37.660973,419600
2004-06-03,54.375000,54.375000,53.965000,53.965000,37.359837,123600
2004-06-04,54.400002,54.580002,54.180000,54.290001,37.584820,147600
2004-06-07,54.599998,55.119999,54.540001,55.099998,38.145599,207800
2004-06-08,55.049999,55.200001,54.930000,55.169998,38.194050,451600
2004-06-09,55.099998,55.099998,54.625000,54.680000,37.854816,202400
2004-06-10,54.775002,54.855000,54.705002,54.805000,37.941368,351400
2004-06-14,54.650002,54.650002,54.150002,54.240002,37.550209,611000
2004-06-15,54.500000,54.900002,54.480000,54.685001,37.858284,141400
2004-06-16,54.799999,54.799999,54.549999,54.724998,37.885975,137800
2004-06-17,54.665001,54.720001,54.375000,54.709999,37.875610,154600
2004-06-18,54.615002,54.994999,54.525002,54.724998,37.885975,829800
2004-06-21,54.825001,54.904999,54.564999,54.590000,37.792530,130800
2004-06-22,54.505001,54.794998,54.325001,54.735001,37.892902,314400
2004-06-23,54.709999,55.325001,54.639999,55.299999,38.284046,92000
2004-06-24,55.299999,55.380001,55.105000,55.195000,38.211346,312200
2004-06-25,55.174999,55.389999,54.959999,55.134998,38.169807,157800
2004-06-28,55.150002,55.174999,54.615002,54.654999,37.968357,535600
2004-06-29,54.724998,54.965000,54.645000,54.889999,38.131599,122600
2004-06-30,55.000000,55.259998,54.770000,55.110001,38.284454,494000
2004-07-01,55.150002,55.215000,54.349998,54.575001,37.912773,351200
2004-07-02,54.599998,54.625000,54.314999,54.435001,37.815514,675000
2004-07-06,54.349998,54.375000,53.820000,53.994999,37.509850,357000
2004-07-07,54.000000,54.224998,53.924999,54.029999,37.534161,230400
2004-07-08,53.950001,54.070000,53.525002,53.549999,37.200706,264000
2004-07-09,53.599998,53.825001,53.590000,53.715000,37.315334,331600
2004-07-12,53.700001,53.814999,53.380001,53.700001,37.304935,206000
2004-07-13,53.700001,53.845001,53.650002,53.794998,37.370926,86200
2004-07-14,53.525002,53.985001,53.450001,53.549999,37.200706,171400
2004-07-15,53.674999,53.779999,53.400002,53.419998,37.110413,174200
2004-07-16,53.700001,53.715000,53.125000,53.174999,36.940208,262200
2004-07-19,53.275002,53.325001,52.904999,53.174999,36.940208,244000
2004-07-20,53.075001,53.549999,53.075001,53.549999,37.200706,173600
2004-07-21,53.849998,53.869999,52.650002,52.650002,36.575523,253800
2004-07-22,52.549999,52.980000,52.224998,52.830002,36.700554,400000
2004-07-23,52.549999,52.634998,52.180000,52.250000,36.297626,332400
2004-07-26,52.349998,52.459999,51.810001,52.095001,36.189941,497800
2004-07-27,52.244999,52.700001,52.174999,52.610001,36.547714,247800
2004-07-28,52.494999,52.805000,52.035000,52.650002,36.575523,396400
2004-07-29,52.849998,53.064999,52.700001,52.985001,36.808220,160200
2004-07-30,52.935001,53.150002,52.785000,53.150002,36.922848,248800
2004-08-02,52.750000,53.285000,52.750000,53.285000,37.016640,127400
2004-08-03,53.250000,53.250000,52.875000,52.875000,36.731804,59800
2004-08-04,52.549999,52.945000,52.439999,52.735001,36.634544,247200
2004-08-05,52.799999,52.799999,51.849998,51.849998,36.019764,345800
2004-08-06,51.549999,51.575001,51.049999,51.125000,35.516090,519800
2004-08-09,51.240002,51.325001,51.075001,51.139999,35.526516,387600
2004-08-10,51.375000,51.810001,51.305000,51.750000,35.950298,207400
2004-08-11,51.474998,51.744999,51.154999,51.619999,35.859982,137400
2004-08-12,51.549999,51.590000,51.049999,51.049999,35.464005,181800
2004-08-13,51.200001,51.325001,50.950001,51.130001,35.519581,170800
2004-08-16,51.270000,51.884998,51.250000,51.775002,35.967636,169000
2004-08-17,52.014999,52.259998,51.919998,52.035000,36.148270,106000
2004-08-18,51.900002,52.660000,51.900002,52.660000,36.582443,206600
2004-08-19,52.505001,52.625000,52.220001,52.500000,36.471306,163400
2004-08-20,52.450001,53.000000,52.400002,52.939999,36.776974,488600
2004-08-23,53.049999,53.049999,52.750000,52.820000,36.693604,261600
2004-08-24,53.075001,53.075001,52.650002,52.735001,36.634544,463200
2004-08-25,52.900002,53.255001,52.650002,53.205002,36.961044,379400
2004-08-26,53.200001,53.285000,53.125000,53.180000,36.943695,808600
2004-08-27,53.250000,53.459999,53.224998,53.375000,37.079144,278400
2004-08-30,53.299999,53.325001,52.985001,52.994999,36.815189,58200
2004-08-31,53.075001,53.180000,52.735001,53.180000,36.943695,980600
2004-09-01,53.224998,53.520000,53.000000,53.279999,37.013157,664800
2004-09-02,53.400002,53.985001,53.340000,53.880001,37.429977,90400
2004-09-03,53.880001,54.075001,53.689999,53.700001,37.304935,143400
2004-09-07,54.099998,54.250000,53.875000,54.075001,37.565445,532800
2004-09-08,54.125000,54.189999,53.849998,53.849998,37.409134,1112400
2004-09-09,53.900002,54.160000,53.750000,53.959999,37.485554,268200
2004-09-10,53.974998,54.369999,53.779999,54.320000,37.735638,654400
2004-09-13,54.424999,54.610001,54.320000,54.404999,37.794685,245800
2004-09-14,54.500000,54.599998,54.355000,54.564999,37.905838,502400
2004-09-15,54.500000,54.500000,54.154999,54.224998,37.669643,756000
2004-09-16,54.299999,54.544998,54.299999,54.400002,37.791218,559800
2004-09-17,54.625000,54.709999,54.380001,54.564999,37.905838,437200
2004-09-20,54.450001,54.525002,54.250000,54.355000,37.759949,555400
2004-09-21,54.450001,54.785000,54.380001,54.705002,38.003101,435000
2004-09-22,54.345001,54.345001,53.889999,53.955002,37.482086,391800
2004-09-23,54.000000,54.000000,53.715000,53.724998,37.322311,300200
2004-09-24,53.674999,54.029999,53.674999,53.845001,37.405655,188800
2004-09-27,53.400002,53.549999,53.259998,53.380001,37.216366,193600
2004-09-28,53.299999,53.724998,53.209999,53.669998,37.418560,408000
2004-09-29,53.500000,53.814999,53.500000,53.790001,37.502235,439800
2004-09-30,53.849998,54.009998,53.700001,53.880001,37.564960,283200
2004-10-01,54.174999,54.750000,54.174999,54.750000,38.171532,205200
2004-10-04,55.000000,55.230000,54.930000,54.930000,38.297028,198800
2004-10-05,55.000000,55.070000,54.794998,54.915001,38.286572,80400
2004-10-06,54.849998,55.250000,54.849998,55.250000,38.520134,76000
2004-10-07,55.200001,55.244999,54.669998,54.750000,38.171532,236400
2004-10-08,54.700001,54.840000,54.189999,54.294998,37.854301,259200
2004-10-11,54.474998,54.474998,54.290001,54.424999,37.944950,630200
2004-10-12,54.049999,54.424999,53.985001,54.305000,37.861279,155600
2004-10-13,54.375000,54.455002,53.700001,53.904999,37.582409,159000
2004-10-14,53.950001,53.950001,53.389999,53.424999,37.247734,238000
2004-10-15,53.625000,53.910000,53.375000,53.715000,37.449936,243200
2004-10-18,53.650002,54.020000,53.435001,53.950001,37.613781,121000
2004-10-19,54.099998,54.174999,53.470001,53.474998,37.282600,388600
2004-10-20,53.375000,53.575001,53.055000,53.490002,37.293056,177200
2004-10-21,53.599998,53.825001,53.395000,53.735001,37.463863,225200
2004-10-22,53.849998,53.849998,53.230000,53.250000,37.125729,1027600
2004-10-25,53.494999,53.494999,52.994999,53.209999,37.097858,1294200
2004-10-26,53.250000,54.049999,53.250000,54.049999,37.683491,1373200
2004-10-27,54.000000,54.735001,53.875000,54.715000,38.147118,737600
2004-10-28,54.650002,54.880001,54.430000,54.689999,38.129696,218400
2004-10-29,54.750000,54.900002,54.584999,54.849998,38.241264,127400
2004-11-01,54.924999,55.000000,54.730000,54.930000,38.297028,285200
2004-11-02,54.990002,55.375000,54.750000,54.799999,38.206398,730600
2004-11-03,55.790001,55.820000,55.330002,55.509998,38.701401,862400
2004-11-04,55.590000,56.384998,55.490002,56.380001,39.307957,877200
2004-11-05,56.625000,56.845001,56.375000,56.580002,39.447407,455800
2004-11-08,56.549999,56.610001,56.395000,56.439999,39.349789,297000
2004-11-09,56.474998,56.715000,56.395000,56.500000,39.391628,184000
2004-11-10,56.509998,56.840000,56.450001,56.529999,39.412540,143200
2004-11-11,56.650002,57.099998,56.625000,57.060001,39.782051,180400
2004-11-12,57.150002,57.564999,56.955002,57.549999,40.123692,219000
2004-11-15,57.575001,57.650002,57.424999,57.590000,40.151573,814600
2004-11-16,57.575001,57.575001,57.205002,57.250000,39.914501,924000
2004-11-17,57.645000,57.910000,57.375000,57.584999,40.148079,343400
2004-11-18,57.500000,57.674999,57.404999,57.674999,40.210835,125000
2004-11-19,57.575001,57.650002,56.884998,56.974998,39.722797,799800
2004-11-22,56.974998,57.369999,56.825001,57.349998,39.984241,1622400
2004-11-23,57.349998,57.500000,57.075001,57.369999,39.998173,527800
2004-11-24,57.575001,57.700001,57.424999,57.700001,40.228252,189000
2004-11-26,57.700001,57.924999,57.689999,57.700001,40.228252,362200
2004-11-29,57.950001,57.985001,57.270000,57.575001,40.141121,237600
2004-11-30,57.599998,57.619999,57.349998,57.450001,40.053959,146000
2004-12-01,57.625000,58.240002,57.625000,58.195000,40.573360,566600
2004-12-02,58.174999,58.430000,58.075001,58.165001,40.552467,272600
2004-12-03,58.250000,58.535000,58.099998,58.174999,40.559425,212800
2004-12-06,58.224998,58.320000,57.974998,58.139999,40.535023,281400
2004-12-07,58.250000,58.259998,57.525002,57.570000,40.137630,138200
2004-12-08,57.615002,57.860001,57.450001,57.799999,40.297974,198400
2004-12-09,57.625000,58.119999,57.294998,58.070000,40.486221,215200
2004-12-10,58.000000,58.209999,57.799999,58.000000,40.437420,206200
2004-12-13,58.400002,58.549999,58.099998,58.549999,40.820858,156400
2004-12-14,58.575001,58.939999,58.564999,58.810001,41.002151,627400
2004-12-15,58.810001,59.064999,58.700001,59.000000,41.134621,316600
2004-12-16,58.884998,59.084999,58.654999,58.900002,41.064899,687400
2004-12-17,58.474998,58.750000,58.445000,58.599998,40.855721,935200
2004-12-20,58.825001,58.919998,58.389999,58.494999,40.782532,1990600
2004-12-21,58.775002,59.044998,58.580002,59.040001,41.162502,243600
2004-12-22,59.049999,59.389999,59.049999,59.259998,41.315876,168400
2004-12-23,59.349998,59.494999,59.250000,59.325001,41.361210,1108200
2004-12-27,58.974998,59.095001,58.650002,58.650002,41.162941,423200
2004-12-28,58.724998,59.139999,58.724998,59.139999,41.506836,295000
2004-12-29,59.025002,59.224998,59.025002,59.224998,41.566490,226200
2004-12-30,59.200001,59.330002,59.154999,59.174999,41.531406,163800
2004-12-31,59.299999,59.400002,58.950001,59.025002,41.426117,286200
2005-01-03,59.400002,59.424999,58.450001,58.599998,41.127823,525000
2005-01-04,58.750000,58.750000,57.639999,57.820000,40.580414,244200
2005-01-05,57.875000,57.974998,57.419998,57.419998,40.299686,380800
2005-01-06,57.549999,57.895000,57.430000,57.695000,40.492676,201800
2005-01-07,57.799999,57.825001,57.355000,57.509998,40.362854,271200
2005-01-10,57.549999,58.049999,57.540001,57.740002,40.524254,584200
2005-01-11,57.650002,57.650002,57.259998,57.389999,40.278622,212200
2005-01-12,57.450001,57.645000,57.000000,57.645000,40.457592,434200
2005-01-13,57.514999,57.630001,57.090000,57.195000,40.141758,151200
2005-01-14,57.349998,57.605000,57.215000,57.450001,40.320732,243400
2005-01-18,57.470001,58.139999,57.305000,58.075001,40.759392,266000
2005-01-19,58.049999,58.125000,57.555000,57.555000,40.394421,199800
2005-01-20,57.375000,57.459999,57.064999,57.205002,40.148773,227800
2005-01-21,57.250000,57.410000,56.849998,56.910000,39.941738,390400
2005-01-24,56.900002,57.090000,56.540001,56.605000,39.727673,239600
2005-01-25,56.775002,57.080002,56.605000,56.750000,39.829433,227000
2005-01-26,56.950001,57.169998,56.845001,57.099998,40.075085,132600
2005-01-27,56.990002,57.305000,56.924999,57.180000,40.131237,148800
2005-01-28,57.180000,57.215000,56.724998,56.970001,39.983837,171400
2005-01-31,57.375000,57.560001,57.325001,57.549999,40.390919,291400
2005-02-01,57.549999,57.970001,57.525002,57.875000,40.619026,174800
2005-02-02,58.000000,58.250000,57.915001,58.139999,40.804989,167000
2005-02-03,58.000000,58.044998,57.814999,57.849998,40.601467,176000
2005-02-04,57.974998,58.625000,57.974998,58.575001,41.110287,125200
2005-02-07,58.650002,58.759998,58.450001,58.549999,41.092720,267600
2005-02-08,58.549999,58.764999,58.505001,58.650002,41.162941,181600
2005-02-09,58.700001,58.705002,58.049999,58.099998,40.776924,199600
2005-02-10,58.299999,58.419998,58.025002,58.299999,40.917294,134400
2005-02-11,58.299999,58.889999,58.099998,58.775002,41.250671,290000
2005-02-14,58.775002,58.840000,58.639999,58.790001,41.261200,268000
2005-02-15,58.849998,59.125000,58.744999,59.000000,41.408588,150000
2005-02-16,58.900002,59.125000,58.764999,59.009998,41.415604,246400
2005-02-17,59.075001,59.125000,58.590000,58.625000,41.145378,164800
2005-02-18,58.575001,58.700001,58.435001,58.599998,41.127823,351200
2005-02-22,58.349998,58.654999,57.715000,57.715000,40.506714,361200
2005-02-23,57.950001,58.145000,57.744999,58.020000,40.720779,156600
2005-02-24,58.005001,58.500000,57.744999,58.459999,41.029583,129800
2005-02-25,58.500000,59.099998,58.474998,59.044998,41.440170,505200
2005-02-28,59.049999,59.064999,58.470001,58.750000,41.233124,207400
2005-03-01,58.849998,59.165001,58.849998,59.084999,41.468224,90600
2005-03-02,58.775002,59.384998,58.775002,59.035000,41.433144,199200
2005-03-03,59.150002,59.325001,58.785000,59.099998,41.478779,128400
2005-03-04,59.389999,59.785000,59.325001,59.695000,41.896366,213600
2005-03-07,59.650002,60.005001,59.650002,59.845001,42.001640,202600
2005-03-08,59.775002,59.825001,59.424999,59.465000,41.734932,118800
2005-03-09,59.325001,59.450001,58.884998,58.924999,41.355930,200400
2005-03-10,59.000000,59.035000,58.540001,58.820000,41.282246,114800
2005-03-11,58.935001,59.130001,58.480000,58.630001,41.148899,191800
2005-03-14,58.650002,58.919998,58.590000,58.919998,41.352432,184000
2005-03-15,59.125000,59.215000,58.580002,58.610001,41.134857,227400
2005-03-16,58.424999,58.450001,57.955002,58.105000,40.780434,317600
2005-03-17,58.105000,58.375000,58.000000,58.174999,40.829559,183800
2005-03-18,58.275002,58.275002,57.820000,58.049999,40.741840,535200
2005-03-21,58.075001,58.119999,57.625000,57.869999,40.615494,280600
2005-03-22,57.990002,58.250000,57.375000,57.375000,40.268108,257800
2005-03-23,57.375000,57.500000,57.134998,57.330002,40.236511,305600
2005-03-24,57.150002,57.490002,57.084999,57.125000,40.246368,216800
2005-03-28,57.200001,57.445000,57.160000,57.174999,40.281590,139800
2005-03-29,57.099998,57.439999,56.599998,56.695000,39.943424,239600
2005-03-30,56.974998,57.494999,56.924999,57.465000,40.485916,268600
2005-03-31,57.525002,57.630001,57.400002,57.430000,40.461246,227200
2005-04-01,57.799999,57.970001,56.970001,57.185001,40.288635,340200
2005-04-04,57.150002,57.445000,56.884998,57.375000,40.422512,249800
2005-04-05,57.375000,57.650002,57.375000,57.555000,40.549316,218800
2005-04-06,57.674999,57.945000,57.580002,57.685001,40.640919,163200
2005-04-07,57.724998,58.025002,57.634998,58.000000,40.862823,268000
2005-04-08,58.000000,58.014999,57.500000,57.500000,40.510590,99400
2005-04-11,57.575001,57.599998,57.325001,57.455002,40.478855,133400
2005-04-12,57.400002,57.919998,56.955002,57.750000,40.686699,164600
2005-04-13,57.700001,57.735001,56.950001,57.125000,40.246368,153000
2005-04-14,57.125000,57.134998,56.450001,56.450001,39.770824,217400
2005-04-15,56.365002,56.465000,55.540001,55.549999,39.136730,447600
2005-04-18,55.549999,55.895000,55.369999,55.750000,39.277634,850200
2005-04-19,56.075001,56.250000,55.970001,56.220001,39.608784,338200
2005-04-20,56.250000,56.299999,55.375000,55.419998,39.045128,199600
2005-04-21,56.000000,56.520000,55.715000,56.470001,39.784901,159800
2005-04-22,56.349998,56.470001,55.599998,56.099998,39.524223,191400
2005-04-25,56.400002,56.700001,56.294998,56.650002,39.911724,193800
2005-04-26,56.375000,56.724998,56.040001,56.040001,39.481945,317200
2005-04-27,55.875000,56.404999,55.625000,56.244999,39.626381,252800
2005-04-28,56.125000,56.150002,55.500000,55.500000,39.101501,158800
2005-04-29,55.849998,56.165001,55.314999,56.165001,39.570038,166400
2005-05-02,56.275002,56.450001,56.070000,56.450001,39.770824,190000
2005-05-03,56.325001,56.724998,56.205002,56.625000,39.894119,278200
2005-05-04,56.595001,57.174999,56.450001,57.110001,40.235809,352200
2005-05-05,57.150002,57.314999,56.735001,57.005001,40.161831,265000
2005-05-06,57.349998,57.349998,56.950001,56.990002,40.151264,169000
2005-05-09,57.049999,57.395000,56.860001,57.305000,40.373184,272600
2005-05-10,57.000000,57.150002,56.650002,56.785000,40.006844,232200
2005-05-11,56.950001,57.099998,56.419998,57.070000,40.207615,411800
2005-05-12,57.125000,57.174999,56.375000,56.419998,39.749672,309600
2005-05-13,56.500000,56.650002,55.805000,56.180000,39.580597,421800
2005-05-16,56.250000,56.775002,56.220001,56.740002,39.975128,253400
2005-05-17,56.650002,57.215000,56.500000,57.130001,40.249886,176400
2005-05-18,57.500000,57.900002,57.419998,57.820000,40.736019,217200
2005-05-19,57.875000,58.115002,57.790001,58.080002,40.919186,267800
2005-05-20,57.959999,58.099998,57.794998,58.000000,40.862823,124200
2005-05-23,58.080002,58.445000,58.035000,58.299999,41.074207,236600
2005-05-24,58.224998,58.365002,58.075001,58.299999,41.074207,230600
2005-05-25,58.224998,58.224998,57.860001,58.084999,40.922714,214200
2005-05-26,58.275002,58.509998,58.220001,58.415001,41.155216,296600
2005-05-27,58.375000,58.564999,58.355000,58.505001,41.218628,147400
2005-05-31,58.505001,58.549999,58.264999,58.345001,41.105919,138600
2005-06-01,58.349998,58.980000,58.330002,58.830002,41.447605,278800
2005-06-02,58.625000,58.970001,58.625000,58.919998,41.510994,132000
2005-06-03,58.919998,58.994999,58.500000,58.580002,41.271465,171600
2005-06-06,58.625000,58.709999,58.400002,58.674999,41.338398,180000
2005-06-07,58.825001,59.244999,58.700001,58.715000,41.366570,305200
2005-06-08,58.875000,58.904999,58.465000,58.580002,41.271465,233200
2005-06-09,58.450001,58.900002,58.375000,58.884998,41.486359,186400
2005-06-10,58.950001,58.974998,58.525002,58.810001,41.433514,285200
2005-06-13,58.790001,59.185001,58.665001,58.945000,41.528618,200600
2005-06-14,58.924999,59.285000,58.889999,59.145000,41.669529,135000
2005-06-15,59.349998,59.360001,58.869999,59.224998,41.725891,177800
2005-06-16,59.200001,59.540001,59.200001,59.500000,41.919632,156800
2005-06-17,59.875000,59.915001,59.615002,59.755001,42.099281,139600
2005-06-20,59.575001,59.875000,59.500000,59.750000,42.095760,278800
2005-06-21,59.775002,59.790001,59.549999,59.634998,42.014740,206200
2005-06-22,59.875000,59.939999,59.535000,59.750000,42.095760,146000
2005-06-23,59.750000,59.779999,59.025002,59.025002,41.584961,185200
2005-06-24,59.025002,59.025002,58.450001,58.525002,41.232716,412200
2005-06-27,58.450001,58.650002,58.255001,58.380001,41.272655,378400
2005-06-28,58.595001,59.000000,58.275002,58.974998,41.693302,143400
2005-06-29,59.075001,59.090000,58.834999,58.875000,41.622597,235200
2005-06-30,59.014999,59.110001,58.529999,58.584999,41.417583,243400
2005-07-01,58.700001,58.860001,58.625000,58.799999,41.569607,101400
2005-07-05,58.724998,59.349998,58.665001,59.310001,41.930134,225000
2005-07-06,59.264999,59.349998,58.855000,58.855000,41.608467,130600
2005-07-07,58.250000,59.055000,58.250000,59.025002,41.728649,287000
2005-07-08,59.049999,59.799999,59.014999,59.750000,42.241199,767400
2005-07-11,59.750000,60.174999,59.750000,60.174999,42.541649,186400
2005-07-12,60.189999,60.435001,59.980000,60.275002,42.612347,191600
2005-07-13,60.334999,60.380001,60.139999,60.349998,42.665386,97800
2005-07-14,60.625000,60.799999,60.285000,60.410000,42.707806,206800
2005-07-15,60.435001,60.535000,60.185001,60.459999,42.743149,188200
2005-07-18,60.365002,60.365002,60.125000,60.209999,42.566402,162200
2005-07-19,60.174999,60.630001,60.174999,60.605000,42.845654,234400
2005-07-20,60.485001,60.970001,60.299999,60.799999,42.983505,165800
2005-07-21,60.840000,60.900002,60.345001,60.430000,42.721947,246000
2005-07-22,60.500000,60.849998,60.450001,60.840000,43.011799,179000
2005-07-25,61.000000,61.025002,60.549999,60.689999,42.905758,174000
2005-07-26,60.724998,60.849998,60.625000,60.764999,42.958782,167000
2005-07-27,60.799999,61.005001,60.605000,61.005001,43.128456,552200
2005-07-28,61.125000,61.435001,61.000000,61.424999,43.425365,137400
2005-07-29,61.410000,61.439999,60.990002,61.150002,43.230953,464200
2005-08-01,61.174999,61.244999,60.985001,61.064999,43.170845,148800
2005-08-02,61.185001,61.500000,61.119999,61.439999,43.435974,167800
2005-08-03,61.355000,61.549999,61.320000,61.490002,43.471329,154200
2005-08-04,61.410000,61.410000,60.945000,60.945000,43.086025,212200
2005-08-05,60.869999,60.869999,60.384998,60.474998,42.753742,149400
2005-08-08,60.615002,60.770000,60.224998,60.275002,42.612347,116000
2005-08-09,60.549999,60.730000,60.439999,60.584999,42.831516,341800
2005-08-10,60.900002,61.180000,60.419998,60.674999,42.895145,191600
2005-08-11,60.674999,61.005001,60.514999,60.970001,43.103695,167400
2005-08-12,60.750000,60.825001,60.395000,60.595001,42.838604,157800
2005-08-15,60.750000,61.290001,60.470001,60.904999,43.057735,194600
2005-08-16,60.814999,60.814999,60.110001,60.110001,42.495708,192200
2005-08-17,60.160000,60.430000,60.049999,60.105000,42.492165,182200
2005-08-18,59.990002,60.270000,59.860001,60.040001,42.446228,209800
2005-08-19,60.310001,60.349998,60.150002,60.250000,42.594685,96800
2005-08-22,60.404999,60.580002,59.974998,60.195000,42.555813,737400
2005-08-23,60.250000,60.250000,59.895000,60.115002,42.499241,216200
2005-08-24,60.029999,60.415001,59.700001,59.720001,42.220001,179600
2005-08-25,59.884998,59.955002,59.744999,59.910000,42.354305,229400
2005-08-26,59.910000,59.910000,59.450001,59.500000,42.064468,170400
2005-08-29,59.474998,59.950001,59.255001,59.915001,42.357857,339000
2005-08-30,59.685001,59.740002,59.384998,59.715000,42.216454,269400
2005-08-31,59.645000,60.494999,59.564999,60.485001,42.760822,312000
2005-09-01,60.424999,60.759998,60.205002,60.480000,42.757278,243600
2005-09-02,60.540001,60.560001,60.255001,60.325001,42.647720,270000
2005-09-06,60.450001,61.035000,60.404999,61.025002,43.142586,182400
2005-09-07,61.075001,61.244999,60.889999,61.224998,43.283962,228800
2005-09-08,61.029999,61.185001,60.889999,61.009998,43.131989,181400
2005-09-09,61.134998,61.500000,61.105000,61.424999,43.425365,317000
2005-09-12,61.410000,61.544998,61.400002,61.439999,43.435974,312600
2005-09-13,61.474998,61.474998,61.000000,61.049999,43.160267,518600
2005-09-14,61.049999,61.105000,60.709999,60.799999,42.983505,340000
2005-09-15,61.009998,61.009998,60.650002,60.814999,42.994114,207600
2005-09-16,61.064999,61.270000,60.895000,61.230000,43.287510,142000
2005-09-19,61.075001,61.174999,60.764999,61.005001,43.128456,199000
2005-09-20,61.119999,61.200001,60.369999,60.404999,42.704250,173600
2005-09-21,60.209999,60.299999,59.830002,59.830002,42.297764,739800
2005-09-22,59.630001,60.150002,59.560001,60.035000,42.442703,574800
2005-09-23,59.875000,60.285000,59.764999,60.154999,42.527531,158600
2005-09-26,60.169998,60.244999,59.750000,59.945000,42.580799,365000
2005-09-27,60.025002,60.110001,59.695000,59.945000,42.580799,979000
2005-09-28,60.125000,60.130001,59.724998,60.000000,42.619873,153000
2005-09-29,59.900002,60.555000,59.724998,60.500000,42.975029,198200
2005-09-30,61.014999,61.014999,60.424999,60.674999,43.099350,204800
2005-10-03,60.799999,60.945000,60.540001,60.705002,43.120651,388800
2005-10-04,60.775002,60.790001,59.965000,59.965000,42.594997,142200
2005-10-05,59.950001,59.950001,59.040001,59.040001,41.937962,271200
2005-10-06,59.125000,59.305000,58.259998,58.799999,41.767475,488600
2005-10-07,58.799999,59.185001,58.755001,59.009998,41.916634,374000
2005-10-10,59.025002,59.025002,58.470001,58.494999,41.550812,256200
2005-10-11,58.555000,58.840000,58.290001,58.294998,41.408741,356400
2005-10-12,58.355000,58.595001,57.730000,57.860001,41.099758,595600
2005-10-13,57.865002,58.009998,57.424999,57.814999,41.067802,665400
2005-10-14,58.150002,58.455002,57.799999,58.430000,41.504635,353000
2005-10-17,58.275002,58.634998,58.250000,58.584999,41.614738,289000
2005-10-18,58.595001,58.595001,57.959999,57.990002,41.192108,214600
2005-10-19,57.764999,58.860001,57.540001,58.840000,41.795883,316800
2005-10-20,58.840000,58.939999,57.660000,57.959999,41.170795,399600
